"sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","effects","quality","sp1_start_flowering","sp1_end_flowering","sp1_flowering_length","sp2_start_flowering","sp2_end_flowering","sp2_flowering_length","flowering_overlap","flowering_synchrony_sp1","flowering_synchrony_sp2"
4,10,19,13,6,0.037,3,0.991,0.04265,"Achillea millefolium","Allium cernuum",0.0365853658536585,"positive",4,10,7,6,9,4,4,0.571428571428571,1
4,19,19,38,5,0.107,8.8,0.03993,0.98934,"Achillea millefolium","Amelanchier alnifolia",-0.0463414634146342,"negative",4,10,7,5,7,3,3,0.428571428571429,1
4,61,19,9,5,0.025,2.1,0.99597,0.02766,"Achillea millefolium","Astragalus cicer",0.0353658536585366,"positive",4,10,7,6,10,5,5,0.714285714285714,1
4,81,19,11,0,0.031,2.5,0.04398,1,"Achillea millefolium","Bouteloua gracilis",-0.0304878048780488,"negative",4,10,7,6,10,5,5,0.714285714285714,1
4,107,19,16,7,0.045,3.7,0.9916,0.03697,"Achillea millefolium","Chamaenerion angustifolium",0.0402439024390244,"positive",4,10,7,6,9,4,4,0.571428571428571,1
4,129,19,28,3,0.079,6.5,0.04557,0.98949,"Achillea millefolium","Cornus sericea",-0.0426829268292683,"negative",4,10,7,5,8,4,4,0.571428571428571,1
4,190,19,12,7,0.034,2.8,0.99941,0.00486,"Achillea millefolium","Geranium viscosissimum",0.051219512195122,"positive",4,10,7,5,11,7,6,0.857142857142857,0.857142857142857
4,195,19,13,6,0.037,3,0.991,0.04265,"Achillea millefolium","Grindelia squarrosa",0.0365853658536585,"positive",4,10,7,7,11,5,4,0.571428571428571,0.8
4,342,19,17,1,0.048,3.9,0.04921,0.99375,"Achillea millefolium","Populus tremuloides",-0.0353658536585366,"negative",4,10,7,4,4,1,1,0.142857142857143,1
9,49,19,24,10,0.068,5.6,0.9971,0.01349,"Agropyron cristatum","Artemisia frigida",0.0536585365853659,"positive",6,7,2,8,9,2,0,0,0
9,51,19,16,8,0.045,3.7,0.99861,0.0084,"Agropyron cristatum","Artemisia ludoviciana",0.0524390243902439,"positive",6,7,2,7,9,3,1,0.5,0.333333333333333
9,81,19,11,6,0.031,2.5,0.99763,0.01599,"Agropyron cristatum","Bouteloua gracilis",0.0426829268292683,"positive",6,7,2,6,10,5,2,1,0.4
9,117,19,8,6,0.023,1.9,0.99991,0.00158,"Agropyron cristatum","Cirsium undulatum",0.05,"positive",6,7,2,6,9,4,2,1,0.5
9,196,19,14,8,0.04,3.2,0.99968,0.00266,"Agropyron cristatum","Gutierrezia sarothrae",0.0585365853658537,"positive",6,7,2,6,9,4,2,1,0.5
9,207,19,5,4,0.014,1.2,0.99957,0.00938,"Agropyron cristatum","Hesperostipa comata",0.0341463414634146,"positive",6,7,2,6,6,1,1,0.5,1
9,208,19,13,6,0.037,3,0.991,0.04265,"Agropyron cristatum","Heterotheca villosa",0.0365853658536585,"positive",6,7,2,6,10,5,2,1,0.4
9,222,19,7,4,0.02,1.6,0.99356,0.04692,"Agropyron cristatum","Krascheninnikovia lanata",0.0292682926829268,"positive",6,7,2,5,9,4,2,1,0.5
9,233,19,14,8,0.04,3.2,0.99968,0.00266,"Agropyron cristatum","Liatris punctata",0.0585365853658537,"positive",6,7,2,7,10,4,1,0.5,0.25
9,246,19,12,0,0.034,2.8,0.03221,1,"Agropyron cristatum","Lonicera dioica",-0.0341463414634146,"negative",6,7,2,6,7,2,2,1,1
9,278,19,11,6,0.031,2.5,0.99763,0.01599,"Agropyron cristatum","Musineon divaricatum",0.0426829268292683,"positive",6,7,2,4,7,4,2,1,0.5
9,285,19,13,6,0.037,3,0.991,0.04265,"Agropyron cristatum","Oenothera suffrutescens",0.0365853658536585,"positive",6,7,2,5,8,4,2,1,0.5
9,286,19,15,7,0.042,3.5,0.9951,0.02447,"Agropyron cristatum","Opuntia polyacantha",0.0426829268292683,"positive",6,7,2,5,8,4,2,1,0.5
9,304,19,8,5,0.023,1.9,0.99842,0.01453,"Agropyron cristatum","Pelecyphora vivipara",0.0378048780487805,"positive",6,7,2,5,7,3,2,1,0.666666666666667
9,321,19,15,8,0.042,3.5,0.9993,0.0049,"Agropyron cristatum","Phlox hoodii",0.0548780487804878,"positive",6,7,2,3,10,8,2,1,0.25
9,343,19,10,5,0.028,2.3,0.99144,0.04677,"Agropyron cristatum","Potentilla concinna",0.0329268292682927,"positive",6,7,2,4,6,3,1,0.5,0.333333333333333
9,368,19,10,5,0.028,2.3,0.99144,0.04677,"Agropyron cristatum","Rhus aromatica",0.0329268292682927,"positive",6,7,2,5,5,1,0,0,0
9,448,19,18,9,0.051,4.2,0.99931,0.00443,"Agropyron cristatum","Tragopogon dubius",0.0585365853658537,"positive",6,7,2,5,10,6,2,1,0.333333333333333
10,26,13,14,5,0.027,2.2,0.99256,0.04062,"Allium cernuum","Anemone multifida",0.0341463414634146,"positive",6,9,4,5,8,4,3,0.75,0.75
10,190,13,12,5,0.023,1.9,0.99727,0.01949,"Allium cernuum","Geranium viscosissimum",0.0378048780487805,"positive",6,9,4,5,11,7,4,1,0.571428571428571
10,196,13,14,5,0.027,2.2,0.99256,0.04062,"Allium cernuum","Gutierrezia sarothrae",0.0341463414634146,"positive",6,9,4,6,9,4,4,1,1
10,275,13,18,6,0.035,2.9,0.99383,0.03202,"Allium cernuum","Monarda fistulosa",0.0378048780487805,"positive",6,9,4,5,9,5,4,1,0.8
13,26,15,14,0,0.031,2.6,0.04451,1,"Allium textile","Anemone multifida",-0.0317073170731707,"negative",5,7,3,5,8,4,3,1,0.75
13,45,15,14,0,0.031,2.6,0.04451,1,"Allium textile","Artemisia absinthium",-0.0317073170731707,"negative",5,7,3,7,9,3,1,0.333333333333333,0.333333333333333
13,47,15,8,4,0.018,1.5,0.99564,0.03371,"Allium textile","Artemisia cana",0.0304878048780488,"positive",5,7,3,6,10,5,2,0.666666666666667,0.4
13,49,15,24,9,0.054,4.4,0.99898,0.00633,"Allium textile","Artemisia frigida",0.0560975609756098,"positive",5,7,3,8,9,2,0,0,0
13,107,15,16,0,0.036,2.9,0.02692,1,"Allium textile","Chamaenerion angustifolium",-0.0353658536585366,"negative",5,7,3,6,9,4,2,0.666666666666667,0.5
13,171,15,21,9,0.047,3.8,0.99977,0.00187,"Allium textile","Eriogonum flavum",0.0634146341463415,"positive",5,7,3,5,9,5,3,1,0.6
13,216,15,7,5,0.016,1.3,0.99991,0.00184,"Allium textile","Hymenoxys richardsonii",0.0451219512195122,"positive",5,7,3,5,7,3,3,1,1
13,233,15,14,8,0.031,2.6,0.99998,0.00032,"Allium textile","Liatris punctata",0.0658536585365854,"positive",5,7,3,7,10,4,1,0.333333333333333,0.25
13,240,15,6,4,0.013,1.1,0.99941,0.00921,"Allium textile","Lithospermum incisum",0.0353658536585366,"positive",5,7,3,4,6,3,2,0.666666666666667,0.666666666666667
13,285,15,13,6,0.029,2.4,0.99841,0.01134,"Allium textile","Oenothera suffrutescens",0.0439024390243902,"positive",5,7,3,5,8,4,3,1,0.75
13,286,15,15,7,0.033,2.7,0.99939,0.00483,"Allium textile","Opuntia polyacantha",0.0524390243902439,"positive",5,7,3,5,8,4,3,1,0.75
13,292,15,9,5,0.02,1.6,0.99913,0.00872,"Allium textile","Oxytropis sericea",0.0414634146341463,"positive",5,7,3,5,6,2,2,0.666666666666667,1
13,292,15,9,5,0.02,1.6,0.99913,0.00872,"Allium textile","Oxytropis sericea",0.0414634146341463,"positive",5,7,3,5,6,2,2,0.666666666666667,1
13,304,15,8,6,0.018,1.5,0.99999,0.00032,"Allium textile","Pelecyphora vivipara",0.0548780487804878,"positive",5,7,3,5,7,3,3,1,1
13,310,15,15,8,0.033,2.7,0.99995,0.00061,"Allium textile","Penstemon nitidus",0.0646341463414634,"positive",5,7,3,4,7,4,3,1,0.75
13,321,15,15,6,0.033,2.7,0.99517,0.0263,"Allium textile","Phlox hoodii",0.0402439024390244,"positive",5,7,3,3,10,8,3,1,0.375
13,323,15,6,4,0.013,1.1,0.99941,0.00921,"Allium textile","Physaria arenosa",0.0353658536585366,"positive",5,7,3,4,7,4,3,1,0.75
13,423,15,8,5,0.018,1.5,0.99968,0.00436,"Allium textile","Sphaeralcea coccinea",0.0426829268292683,"positive",5,7,3,5,9,5,3,1,0.6
13,442,15,30,11,0.067,5.5,0.99979,0.00169,"Allium textile","Thermopsis rhombifolia",0.0670731707317073,"positive",5,7,3,4,7,4,3,1,0.75
13,454,15,18,0,0.04,3.3,0.016,1,"Allium textile","Trifolium pratense",-0.0402439024390244,"negative",5,7,3,6,10,5,2,0.666666666666667,0.4
13,476,15,14,0,0.031,2.6,0.04451,1,"Allium textile","Vicia cracca",-0.0317073170731707,"negative",5,7,3,5,11,7,3,1,0.428571428571429
17,49,5,24,4,0.018,1.5,0.99844,0.02415,"Alyssum turkestanicum","Artemisia frigida",0.0304878048780488,"positive",4,6,3,8,9,2,0,0,0
17,123,5,19,4,0.014,1.2,0.99957,0.00938,"Alyssum turkestanicum","Comandra umbellata",0.0341463414634146,"positive",4,6,3,5,7,3,2,0.666666666666667,0.666666666666667
17,171,5,21,5,0.016,1.3,1,0.00075,"Alyssum turkestanicum","Eriogonum flavum",0.0451219512195122,"positive",4,6,3,5,9,5,2,0.666666666666667,0.4
19,58,38,5,0,0.028,2.3,0.0398,1,"Amelanchier alnifolia","Astragalus alpinus",-0.0280487804878049,"negative",5,7,3,5,8,4,3,1,0.75
19,107,38,16,2,0.09,7.4,0.00216,0.99978,"Amelanchier alnifolia","Chamaenerion angustifolium",-0.0658536585365854,"negative",5,7,3,6,9,4,2,0.666666666666667,0.5
19,121,38,8,7,0.045,3.7,0.99863,0.01695,"Amelanchier alnifolia","Clematis tangutica",0.0402439024390244,"positive",5,7,3,6,10,5,2,0.666666666666667,0.4
19,129,38,28,19,0.158,13,0.99893,0.00478,"Amelanchier alnifolia","Cornus sericea",0.0731707317073171,"positive",5,7,3,5,8,4,3,1,0.75
19,135,38,7,6,0.04,3.2,0.99668,0.03527,"Amelanchier alnifolia","Cypripedium parviflorum",0.0341463414634146,"positive",5,7,3,5,7,3,3,1,1
19,160,38,32,19,0.181,14.8,0.98322,0.04768,"Amelanchier alnifolia","Elaeagnus commutata",0.0512195121951219,"positive",5,7,3,5,9,5,3,1,0.6
19,186,38,28,18,0.158,13,0.99522,0.01712,"Amelanchier alnifolia","Galium boreale",0.0609756097560976,"positive",5,7,3,6,8,3,2,0.666666666666667,0.666666666666667
19,199,38,11,9,0.062,5.1,0.99843,0.01258,"Amelanchier alnifolia","Hedysarum alpinum",0.0475609756097561,"positive",5,7,3,5,9,5,3,1,0.6
19,200,38,16,11,0.09,7.4,0.98924,0.04207,"Amelanchier alnifolia","Hedysarum boreale",0.0439024390243902,"positive",5,7,3,4,10,7,3,1,0.428571428571429
19,234,38,5,5,0.028,2.3,1,0.0184,"Amelanchier alnifolia","Lilium philadelphicum",0.0329268292682927,"positive",5,7,3,5,9,5,3,1,0.6
19,246,38,12,9,0.068,5.6,0.99393,0.03213,"Amelanchier alnifolia","Lonicera dioica",0.0414634146341463,"positive",5,7,3,6,7,2,2,0.666666666666667,1
19,248,38,4,4,0.023,1.9,1,0.0422,"Amelanchier alnifolia","Lonicera tatarica",0.025609756097561,"positive",5,7,3,4,7,4,3,1,0.75
19,258,38,30,18,0.17,13.9,0.98292,0.04895,"Amelanchier alnifolia","Maianthemum stellatum",0.05,"positive",5,7,3,5,7,3,3,1,1
19,265,38,14,10,0.079,6.5,0.99147,0.03771,"Amelanchier alnifolia","Melilotus officinalis",0.0426829268292683,"positive",5,7,3,5,11,7,3,1,0.428571428571429
19,275,38,18,12,0.102,8.3,0.98732,0.04534,"Amelanchier alnifolia","Monarda fistulosa",0.0451219512195122,"positive",5,7,3,5,9,5,3,1,0.6
19,318,38,4,4,0.023,1.9,1,0.0422,"Amelanchier alnifolia","Phalaris arundinacea",0.025609756097561,"positive",5,7,3,5,10,6,3,1,0.5
19,320,38,6,6,0.034,2.8,1,0.00788,"Amelanchier alnifolia","Phleum pratense",0.0390243902439024,"positive",5,7,3,7,7,1,1,0.333333333333333,1
19,354,38,23,15,0.13,10.7,0.99173,0.02896,"Amelanchier alnifolia","Prunus virginiana",0.0524390243902439,"positive",5,7,3,4,7,4,3,1,0.75
19,376,38,18,12,0.102,8.3,0.98732,0.04534,"Amelanchier alnifolia","Rosa woodsii",0.0451219512195122,"positive",5,7,3,6,8,3,2,0.666666666666667,0.666666666666667
19,442,38,30,18,0.17,13.9,0.98292,0.04895,"Amelanchier alnifolia","Thermopsis rhombifolia",0.05,"positive",5,7,3,4,7,4,3,1,0.75
19,453,38,4,4,0.023,1.9,1,0.0422,"Amelanchier alnifolia","Trifolium hybridum",0.025609756097561,"positive",5,7,3,6,10,5,2,0.666666666666667,0.4
19,477,38,15,11,0.085,7,0.99584,0.02054,"Amelanchier alnifolia","Viola adunca",0.0487804878048781,"positive",5,7,3,4,9,6,3,1,0.5
19,488,38,14,10,0.079,6.5,0.99147,0.03771,"Amelanchier alnifolia","Zizia aptera",0.0426829268292683,"positive",5,7,3,5,7,3,3,1,1
24,129,10,28,8,0.042,3.4,0.99982,0.00226,"Anemonastrum canadense","Cornus sericea",0.0560975609756098,"positive",5,9,5,5,8,4,4,0.8,1
24,186,10,28,7,0.042,3.4,0.99774,0.01599,"Anemonastrum canadense","Galium boreale",0.0439024390243902,"positive",5,9,5,6,8,3,3,0.6,1
24,190,10,12,4,0.018,1.5,0.9951,0.03524,"Anemonastrum canadense","Geranium viscosissimum",0.0304878048780488,"positive",5,9,5,5,11,7,5,1,0.714285714285714
24,199,10,11,5,0.016,1.3,0.99978,0.00303,"Anemonastrum canadense","Hedysarum alpinum",0.0451219512195122,"positive",5,9,5,5,9,5,5,1,1
24,200,10,16,6,0.024,2,0.99974,0.00296,"Anemonastrum canadense","Hedysarum boreale",0.0487804878048781,"positive",5,9,5,4,10,7,5,1,0.714285714285714
24,241,10,13,4,0.019,1.6,0.9925,0.04756,"Anemonastrum canadense","Lithospermum ruderale",0.0292682926829268,"positive",5,9,5,5,7,3,3,0.6,1
24,246,10,12,6,0.018,1.5,0.99998,0.00042,"Anemonastrum canadense","Lonicera dioica",0.0548780487804878,"positive",5,9,5,6,7,2,2,0.4,1
24,258,10,30,7,0.045,3.7,0.99601,0.02502,"Anemonastrum canadense","Maianthemum stellatum",0.0402439024390244,"positive",5,9,5,5,7,3,3,0.6,1
24,285,10,13,4,0.019,1.6,0.9925,0.04756,"Anemonastrum canadense","Oenothera suffrutescens",0.0292682926829268,"positive",5,9,5,5,8,4,4,0.8,1
24,354,10,23,6,0.034,2.8,0.99586,0.02562,"Anemonastrum canadense","Prunus virginiana",0.0390243902439024,"positive",5,9,5,4,7,4,3,0.6,0.75
24,376,10,18,6,0.027,2.2,0.99934,0.00618,"Anemonastrum canadense","Rosa woodsii",0.0463414634146341,"positive",5,9,5,6,8,3,3,0.6,1
24,477,10,15,5,0.022,1.8,0.99806,0.0155,"Anemonastrum canadense","Viola adunca",0.0390243902439024,"positive",5,9,5,4,9,6,5,1,0.833333333333333
24,488,10,14,5,0.021,1.7,0.99877,0.01098,"Anemonastrum canadense","Zizia aptera",0.0402439024390244,"positive",5,9,5,5,7,3,3,0.6,1
25,129,5,28,4,0.021,1.7,0.9964,0.04412,"Anemone cylindrica","Cornus sericea",0.0280487804878049,"positive",6,7,2,5,8,4,2,1,0.5
25,186,5,28,4,0.021,1.7,0.9964,0.04412,"Anemone cylindrica","Galium boreale",0.0280487804878049,"positive",6,7,2,6,8,3,2,1,0.666666666666667
25,275,5,18,4,0.013,1.1,0.99969,0.00749,"Anemone cylindrica","Monarda fistulosa",0.0353658536585366,"positive",6,7,2,5,9,5,2,1,0.4
26,290,14,9,4,0.019,1.5,0.9939,0.04171,"Anemone multifida","Oxytropis campestris",0.0304878048780488,"positive",5,8,4,5,9,5,4,1,0.8
26,310,14,15,0,0.031,2.6,0.04451,1,"Anemone multifida","Penstemon nitidus",-0.0317073170731707,"negative",5,8,4,4,7,4,3,0.75,0.75
26,338,14,6,4,0.012,1,0.9996,0.00691,"Anemone multifida","Polygala senega",0.0365853658536585,"positive",5,8,4,5,7,3,3,0.75,1
26,342,14,17,6,0.035,2.9,0.99283,0.03558,"Anemone multifida","Populus tremuloides",0.0378048780487805,"positive",5,8,4,4,4,1,0,0,0
26,376,14,18,0,0.037,3.1,0.02177,1,"Anemone multifida","Rosa woodsii",-0.0378048780487805,"negative",5,8,4,6,8,3,3,0.75,1
26,409,14,25,9,0.052,4.3,0.99935,0.00454,"Anemone multifida","Shepherdia canadensis",0.0573170731707317,"positive",5,8,4,4,5,2,1,0.25,0.5
32,181,6,23,4,0.021,1.7,0.99404,0.04923,"Antennaria rosea","Fragaria virginiana",0.0280487804878049,"positive",5,10,6,5,11,7,6,1,0.857142857142857
34,45,15,14,0,0.031,2.6,0.04451,1,"Anticlea elegans","Artemisia absinthium",-0.0317073170731707,"negative",6,8,3,7,9,3,2,0.666666666666667,0.666666666666667
34,51,15,16,0,0.036,2.9,0.02692,1,"Anticlea elegans","Artemisia ludoviciana",-0.0353658536585366,"negative",6,8,3,7,9,3,2,0.666666666666667,0.666666666666667
34,112,15,19,0,0.042,3.5,0.01225,1,"Anticlea elegans","Cirsium arvense",-0.0426829268292683,"negative",6,8,3,6,9,4,3,1,0.75
34,141,15,34,10,0.076,6.2,0.99335,0.02918,"Anticlea elegans","Dasiphora fruticosa",0.0463414634146341,"positive",6,8,3,5,10,6,3,1,0.5
34,171,15,21,0,0.047,3.8,0.00708,1,"Anticlea elegans","Eriogonum flavum",-0.0463414634146341,"negative",6,8,3,5,9,5,3,1,0.6
34,184,15,6,4,0.013,1.1,0.99941,0.00921,"Anticlea elegans","Galearis rotundifolia",0.0353658536585366,"positive",6,8,3,6,7,2,2,0.666666666666667,1
34,199,15,11,5,0.025,2,0.99617,0.02523,"Anticlea elegans","Hedysarum alpinum",0.0365853658536585,"positive",6,8,3,5,9,5,3,1,0.6
34,286,15,15,0,0.033,2.7,0.03469,1,"Anticlea elegans","Opuntia polyacantha",-0.0329268292682927,"negative",6,8,3,5,8,4,3,1,0.75
34,338,15,6,4,0.013,1.1,0.99941,0.00921,"Anticlea elegans","Polygala senega",0.0353658536585366,"positive",6,8,3,5,7,3,2,0.666666666666667,0.666666666666667
34,476,15,14,0,0.031,2.6,0.04451,1,"Anticlea elegans","Vicia cracca",-0.0317073170731707,"negative",6,8,3,5,11,7,3,1,0.428571428571429
34,488,15,14,6,0.031,2.6,0.99714,0.01771,"Anticlea elegans","Zizia aptera",0.0414634146341463,"positive",6,8,3,5,7,3,2,0.666666666666667,0.666666666666667
36,183,6,22,4,0.02,1.6,0.99527,0.0417,"Apocynum androsaemifolium","Gaillardia aristata",0.0292682926829268,"positive",5,9,5,6,10,5,4,0.8,0.8
36,275,6,18,4,0.016,1.3,0.99838,0.01924,"Apocynum androsaemifolium","Monarda fistulosa",0.0329268292682927,"positive",5,9,5,5,9,5,5,1,1
36,356,6,25,5,0.022,1.8,0.99949,0.00915,"Apocynum androsaemifolium","Pulsatilla nuttalliana",0.0390243902439024,"positive",5,9,5,3,11,9,5,1,0.555555555555556
42,47,25,8,0,0.03,2.4,0.04636,1,"Arctostaphylos uva-ursi","Artemisia cana",-0.0292682926829268,"negative",5,9,5,6,10,5,4,0.8,0.8
42,82,25,20,11,0.074,6.1,0.99837,0.00809,"Arctostaphylos uva-ursi","Bromus inermis",0.0597560975609756,"positive",5,9,5,6,10,5,4,0.8,0.8
42,131,25,5,4,0.019,1.5,0.99805,0.02837,"Arctostaphylos uva-ursi","Cotoneaster acutifolius",0.0304878048780488,"positive",5,9,5,5,7,3,3,0.6,1
42,135,25,7,5,0.026,2.1,0.99722,0.02509,"Arctostaphylos uva-ursi","Cypripedium parviflorum",0.0353658536585366,"positive",5,9,5,5,7,3,3,0.6,1
42,160,25,32,17,0.119,9.8,0.99993,0.00047,"Arctostaphylos uva-ursi","Elaeagnus commutata",0.0878048780487805,"positive",5,9,5,5,9,5,5,1,1
42,179,25,5,5,0.019,1.5,1,0.00195,"Arctostaphylos uva-ursi","Eurybia conspicua",0.0426829268292683,"positive",5,9,5,7,10,4,3,0.6,0.75
42,181,25,23,12,0.086,7,0.99796,0.00928,"Arctostaphylos uva-ursi","Fragaria virginiana",0.0609756097560976,"positive",5,9,5,5,11,7,5,1,0.714285714285714
42,199,25,11,8,0.041,3.4,0.99975,0.00251,"Arctostaphylos uva-ursi","Hedysarum alpinum",0.0560975609756098,"positive",5,9,5,5,9,5,5,1,1
42,233,25,14,1,0.052,4.3,0.03134,0.9965,"Arctostaphylos uva-ursi","Liatris punctata",-0.0402439024390244,"negative",5,9,5,7,10,4,3,0.6,0.75
42,246,25,12,8,0.045,3.7,0.99921,0.00594,"Arctostaphylos uva-ursi","Lonicera dioica",0.0524390243902439,"positive",5,9,5,6,7,2,2,0.4,1
42,275,25,18,11,0.067,5.5,0.99964,0.00238,"Arctostaphylos uva-ursi","Monarda fistulosa",0.0670731707317073,"positive",5,9,5,5,9,5,5,1,1
42,285,25,13,1,0.048,4,0.04512,0.99451,"Arctostaphylos uva-ursi","Oenothera suffrutescens",-0.0365853658536585,"negative",5,9,5,5,8,4,4,0.8,1
42,286,25,15,0,0.056,4.6,0.00221,1,"Arctostaphylos uva-ursi","Opuntia polyacantha",-0.0560975609756098,"negative",5,9,5,5,8,4,4,0.8,1
42,290,25,9,7,0.033,2.7,0.99978,0.00284,"Arctostaphylos uva-ursi","Oxytropis campestris",0.0524390243902439,"positive",5,9,5,5,9,5,5,1,1
42,293,25,6,5,0.022,1.8,0.99949,0.00915,"Arctostaphylos uva-ursi","Oxytropis splendens",0.0390243902439024,"positive",5,9,5,6,8,3,3,0.6,1
42,304,25,8,0,0.03,2.4,0.04636,1,"Arctostaphylos uva-ursi","Pelecyphora vivipara",-0.0292682926829268,"negative",5,9,5,5,7,3,3,0.6,1
42,310,25,15,1,0.056,4.6,0.02151,0.99779,"Arctostaphylos uva-ursi","Penstemon nitidus",-0.0439024390243902,"negative",5,9,5,4,7,4,3,0.6,0.75
42,337,25,5,4,0.019,1.5,0.99805,0.02837,"Arctostaphylos uva-ursi","Polemonium pulcherrimum",0.0304878048780488,"positive",5,9,5,4,9,6,5,1,0.833333333333333
42,338,25,6,6,0.022,1.8,1,0.00051,"Arctostaphylos uva-ursi","Polygala senega",0.051219512195122,"positive",5,9,5,5,7,3,3,0.6,1
42,342,25,17,11,0.063,5.2,0.99985,0.00115,"Arctostaphylos uva-ursi","Populus tremuloides",0.0707317073170732,"positive",5,9,5,4,4,1,0,0,0
42,409,25,25,18,0.093,7.6,1,0,"Arctostaphylos uva-ursi","Shepherdia canadensis",0.126829268292683,"positive",5,9,5,4,5,2,1,0.2,0.5
42,413,25,7,5,0.026,2.1,0.99722,0.02509,"Arctostaphylos uva-ursi","Sisyrinchium montanum",0.0353658536585366,"positive",5,9,5,5,8,4,4,0.8,1
42,423,25,8,0,0.03,2.4,0.04636,1,"Arctostaphylos uva-ursi","Sphaeralcea coccinea",-0.0292682926829268,"negative",5,9,5,5,9,5,5,1,1
42,434,25,16,9,0.059,4.9,0.99666,0.01628,"Arctostaphylos uva-ursi","Symphyotrichum laeve",0.05,"positive",5,9,5,6,10,5,4,0.8,0.8
42,477,25,15,10,0.056,4.6,0.99981,0.00157,"Arctostaphylos uva-ursi","Viola adunca",0.0658536585365854,"positive",5,9,5,4,9,6,5,1,0.833333333333333
42,488,25,14,8,0.052,4.3,0.99546,0.02239,"Arctostaphylos uva-ursi","Zizia aptera",0.0451219512195122,"positive",5,9,5,5,7,3,3,0.6,1
44,160,8,32,0,0.038,3.1,0.01506,1,"Arnica cordifolia","Elaeagnus commutata",-0.0378048780487805,"negative",3,10,8,5,9,5,5,0.625,1
44,181,8,23,6,0.027,2.2,0.99958,0.00527,"Arnica cordifolia","Fragaria virginiana",0.0463414634146341,"positive",3,10,8,5,11,7,6,0.75,0.857142857142857
44,186,8,28,0,0.033,2.7,0.02919,1,"Arnica cordifolia","Galium boreale",-0.0329268292682927,"negative",3,10,8,6,8,3,3,0.375,1
44,409,8,25,6,0.03,2.4,0.9992,0.00873,"Arnica cordifolia","Shepherdia canadensis",0.0439024390243902,"positive",3,10,8,4,5,2,2,0.25,1
44,430,8,30,0,0.036,2.9,0.02111,1,"Arnica cordifolia","Symphoricarpos occidentalis",-0.0353658536585366,"negative",3,10,8,6,8,3,3,0.375,1
44,442,8,30,0,0.036,2.9,0.02111,1,"Arnica cordifolia","Thermopsis rhombifolia",-0.0353658536585366,"negative",3,10,8,4,7,4,4,0.5,1
45,61,14,9,4,0.019,1.5,0.9939,0.04171,"Artemisia absinthium","Astragalus cicer",0.0304878048780488,"positive",7,9,3,6,10,5,3,1,0.6
45,87,14,7,5,0.015,1.2,0.99995,0.00125,"Artemisia absinthium","Campanula rapunculoides",0.0463414634146341,"positive",7,9,3,6,10,5,3,1,0.6
45,112,14,19,11,0.04,3.2,1,0,"Artemisia absinthium","Cirsium arvense",0.0951219512195122,"positive",7,9,3,6,9,4,3,1,0.75
45,123,14,19,0,0.04,3.2,0.017,1,"Artemisia absinthium","Comandra umbellata",-0.0390243902439024,"negative",7,9,3,5,7,3,1,0.333333333333333,0.333333333333333
45,140,14,7,4,0.015,1.2,0.99875,0.01445,"Artemisia absinthium","Dalea purpurea",0.0341463414634146,"positive",7,9,3,6,9,4,3,1,0.75
45,160,14,32,9,0.067,5.5,0.99196,0.03507,"Artemisia absinthium","Elaeagnus commutata",0.0426829268292683,"positive",7,9,3,5,9,5,3,1,0.6
45,192,14,22,0,0.046,3.8,0.00789,1,"Artemisia absinthium","Geum triflorum",-0.0463414634146341,"negative",7,9,3,4,7,4,1,0.333333333333333,0.25
45,193,14,14,6,0.029,2.4,0.99833,0.01177,"Artemisia absinthium","Glycyrrhiza lepidota",0.0439024390243902,"positive",7,9,3,6,8,3,2,0.666666666666667,0.666666666666667
45,200,14,16,0,0.033,2.7,0.03521,1,"Artemisia absinthium","Hedysarum boreale",-0.0329268292682927,"negative",7,9,3,4,10,7,3,1,0.428571428571429
45,217,14,7,5,0.015,1.2,0.99995,0.00125,"Artemisia absinthium","Hyoscyamus niger",0.0463414634146341,"positive",7,9,3,5,10,6,3,1,0.5
45,236,14,11,8,0.023,1.9,1,1e-05,"Artemisia absinthium","Linaria vulgaris",0.074390243902439,"positive",7,9,3,5,10,6,3,1,0.5
45,239,14,23,9,0.048,3.9,0.99974,0.00212,"Artemisia absinthium","Linum lewisii",0.0621951219512195,"positive",7,9,3,5,10,6,3,1,0.5
45,250,14,6,5,0.012,1,0.99999,4e-04,"Artemisia absinthium","Lotus corniculatus",0.0487804878048781,"positive",7,9,3,5,9,5,3,1,0.6
45,262,14,10,6,0.021,1.7,0.99992,0.00123,"Artemisia absinthium","Medicago sativa",0.0524390243902439,"positive",7,9,3,5,10,6,3,1,0.5
45,356,14,25,1,0.052,4.3,0.03134,0.9965,"Artemisia absinthium","Pulsatilla nuttalliana",-0.0402439024390244,"negative",7,9,3,3,11,9,3,1,0.333333333333333
45,412,14,7,6,0.015,1.2,1,5e-05,"Artemisia absinthium","Sisymbrium loeselii",0.0585365853658537,"positive",7,9,3,5,10,6,3,1,0.5
45,437,14,7,6,0.015,1.2,1,5e-05,"Artemisia absinthium","Tanacetum vulgare",0.0585365853658537,"positive",7,9,3,7,10,4,3,1,0.75
45,448,14,18,7,0.037,3.1,0.99833,0.01067,"Artemisia absinthium","Tragopogon dubius",0.0475609756097561,"positive",7,9,3,5,10,6,3,1,0.5
