"source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","species","target_taxon","target_taxon_genus","target_taxon_species"
"GBIF:6303257","Achillea millefolium borealis","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Achillea | Achillea millefolium | Achillea millefolium borealis",NA,"flowersVisitedBy","GBIF:7946948","Philanthus bilunatus","Animalia | Arthropoda | Insecta | Hymenoptera | Crabronidae | Philanthus | Philanthus bilunatus",NA,51.0560837777,-114.0538681122,"https://www.inaturalist.org/observations/90083692","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Achillea millefolium","species","Philanthus","Philanthus bilunatus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9911604564,-114.0213030535,"https://www.inaturalist.org/observations/182802574","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9924390484,-114.0222300281,"https://www.inaturalist.org/observations/182802451","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9919795284,-114.0218941399,"https://www.inaturalist.org/observations/182802122","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.082475,-114.1653833333,"https://www.inaturalist.org/observations/182715006","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0826805556,-114.1652833333,"https://www.inaturalist.org/observations/182714986","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0827,-114.165275,"https://www.inaturalist.org/observations/182714983","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.1070944444,-114.1052027778,"https://www.inaturalist.org/observations/31773012","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.1070944444,-114.1052027778,"https://www.inaturalist.org/observations/31773000","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0823138333,-114.1656638333,"https://www.inaturalist.org/observations/182651149","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.0824083333,-114.165475,"https://www.inaturalist.org/observations/182578234","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0825778333,-114.1652916667,"https://www.inaturalist.org/observations/182550456","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0826805,-114.1652666667,"https://www.inaturalist.org/observations/182550352","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0411632738,-114.0150403976,"https://www.inaturalist.org/observations/182547777","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0823138452,-114.1653842479,"https://www.inaturalist.org/observations/182528373","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1946865","Ochlodes sylvanoides","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Ochlodes | Ochlodes sylvanoides","adult",51.0573222222,-114.0477444444,"https://www.inaturalist.org/observations/31451218","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Ochlodes","Ochlodes sylvanoides"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0271104109,-114.0844374658,"https://www.inaturalist.org/observations/182467399","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.939275,-113.9038316667,"https://www.inaturalist.org/observations/182415524","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","adult",51.0473989847,-114.0419366284,"https://www.inaturalist.org/observations/182414608","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",50.9392611111,-113.9030083333,"https://www.inaturalist.org/observations/182340813","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",50.8632453374,-113.9830446735,"https://www.inaturalist.org/observations/182236289","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.8632588643,-113.9823795492,"https://www.inaturalist.org/observations/182236041","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0474501557,-114.0961431402,"https://www.inaturalist.org/observations/31142664","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0476243488,-114.1072140202,"https://www.inaturalist.org/observations/31139546","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1340369","Bombus huntii","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus huntii",NA,51.1327303056,-113.9535695,"https://www.inaturalist.org/observations/182133868","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus huntii"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.1003695,-114.1935966667,"https://www.inaturalist.org/observations/182092046","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0430027778,-114.0148,"https://www.inaturalist.org/observations/181944346","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.0468296293,-114.0387052743,"https://www.inaturalist.org/observations/30903121","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0909888889,-114.1718611111,"https://www.inaturalist.org/observations/181913046","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",49.9220469118,-111.6890812073,"https://www.inaturalist.org/observations/181685941","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",50.9927217491,-114.021914904,"https://www.inaturalist.org/observations/181578689","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",50.9922700671,-114.0218909228,"https://www.inaturalist.org/observations/181578552","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.99224577,-114.0218396869,"https://www.inaturalist.org/observations/181578210","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.9912708526,-114.0211613101,"https://www.inaturalist.org/observations/181578003","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.992591347,-114.0222369265,"https://www.inaturalist.org/observations/181577615","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.991623135,-114.0214339548,"https://www.inaturalist.org/observations/181577445","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.9908705386,-114.0213892782,"https://www.inaturalist.org/observations/181577376","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.9920553123,-114.0214844678,"https://www.inaturalist.org/observations/181577206","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",50.9923064171,-114.0220508944,"https://www.inaturalist.org/observations/181576922","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9920808149,-114.0216638936,"https://www.inaturalist.org/observations/181576577","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.992068315,-114.0214853557,"https://www.inaturalist.org/observations/181576413","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9921975257,-114.021896182,"https://www.inaturalist.org/observations/181576262","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9920946381,-114.0221377905,"https://www.inaturalist.org/observations/181576116","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9912363035,-114.0216029341,"https://www.inaturalist.org/observations/181576024","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9912468767,-114.021255211,"https://www.inaturalist.org/observations/181575881","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9924302138,-114.0220353074,"https://www.inaturalist.org/observations/181575255","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.9923580749,-114.02179554,"https://www.inaturalist.org/observations/181574999","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5714851","Colias philodice eriphyle","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice | Colias philodice eriphyle","adult",50.992029212,-114.0218698643,"https://www.inaturalist.org/observations/181574861","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","subspecies",NA,NA
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.068775,-114.1439566667,"https://www.inaturalist.org/observations/181490740","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1894896","Aglais milberti","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Aglais | Aglais milberti","adult",51.0043984534,-114.0985150314,"https://www.inaturalist.org/observations/181234489","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Aglais","Aglais milberti"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:4299368","Vanessa cardui","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa cardui","adult",51.0315276749,-113.9344641566,"https://www.inaturalist.org/observations/29829696","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Vanessa","Vanessa cardui"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:4299368","Vanessa cardui","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa cardui","adult",51.0276000407,-114.0646999035,"https://www.inaturalist.org/observations/29418132","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Vanessa","Vanessa cardui"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:11670842","Burnsius communis","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Burnsius | Burnsius communis","adult",51.0424527778,-114.0221333333,"https://www.inaturalist.org/observations/180562619","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Burnsius","Burnsius communis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0420222222,-114.022025,"https://www.inaturalist.org/observations/180562616","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0420111111,-114.0220416667,"https://www.inaturalist.org/observations/180562615","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
